dist,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot
0.0023305023975412277,1636148068921376768,Gaia DR3 5616536979322735104,5616536979322735104,2957946,2016.0,109.66868215990642,0.047919635,-24.956275719397414,0.06065601,0.8699458306931092,0.07892668,11.022202,3.8919864,-2.8213366558951494,0.06574355,2.680973159862129,0.08514318,0.23618573,0.20125492,-0.3073289,-0.09146109,0.29968253,-0.054569907,-0.41240507,-0.004044935,-0.1736642,0.22655985,389,0,387,2,4.7212152,602.206,0.33666107,5.015334,95,false,,1.3326294,0.015903085,-0.02372228,-0.09717263,0.11337952,0.034861136,0.23190346,46,23,0.12520412,52,26,5,0.003917652,85.4859,0,0,1.1748947,0.11657593,0.28043693,0.23552348,0.4503546,-98.84625,-67.16011,37.59382,34.395336,false,363,3505.2267126707247,5.1042023,686.7335,16.825577,33,1213.64154007082,44.913193,27.021938,17.628317,34,3928.636832272085,22.175097,177.16437,15.762291,1.4670316,0,1,0,1,0,1.8660259,0.8027401,1.0632858,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,238.17912260556,-5.550554255959167,116.37322009584261,-46.61087775029812,false,false,0,true,false,false,false,false,true,true,false,3.7114308E-11,1.0800832E-9,0.9999632,3753.3022,3743.3777,3764.6707,4.1018,4.0407,4.1749,-0.3137,-0.3278,-0.3007,836.5466,781.7297,879.5569,0.4133,0.394,0.4304,0.2861,0.2727,0.2979,0.1643,0.1567,0.1709,PHOENIX
0.002536169876596068,1636148068921376768,Gaia DR3 5616537013682475520,5616537013682475520,1584940563,2016.0,109.67209541361677,0.007383989,-24.957263375718906,0.011072945,0.8116543021646038,0.013754807,59.00877,4.1696744,-2.953791869580594,0.009426008,2.94300853947687,0.015103763,0.10526627,-0.010770566,-0.35449284,-0.046914235,0.08401283,-0.034501985,-0.26952648,0.2100841,-0.16230074,0.029913234,472,472,472,0,-0.45143947,888.54706,0.07338945,8.71768,31,false,1.6614876,,,,,,,,56,24,0.02124176,63,29,0,0.011520591,98.28225,0,0,0.9845547,,,,,,,,,false,416,173144.13543435582,33.37165,5188.36,12.591348,40,111672.3867500485,104.57008,1067.9191,12.7186775,39,91208.85219451436,49.886395,1828.3312,12.347803,1.1717477,0,0,0,0,0,0.3708744,0.12732983,0.24354458,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,238.1814341395944,-5.548261123236172,116.3779187120486,-46.61124329509272,false,false,0,true,true,false,false,false,false,true,false,1.0396555E-13,5.193027E-13,0.9998077,7898.812,7875.6772,7974.708,3.9076,3.8966,3.9346,-1.4905,-1.5153,-1.4492,1265.6351,1234.4921,1279.445,0.2194,0.21,0.2471,0.2003,0.1916,0.2258,0.107,0.1024,0.1206,PHOENIX
0.0035236622905779726,1636148068921376768,Gaia DR3 5616537013682476416,5616537013682476416,1258281365,2016.0,109.67386757265874,0.20706373,-24.95720194113776,0.46536463,-1.2757817062770989,0.26116574,-4.8849506,3.7129955,-3.5179884369340697,0.36836165,-1.1874733845629921,0.7435976,0.7929803,-0.11820902,0.19467336,-0.033849806,-0.21507876,-0.12958676,-0.40888432,0.061814077,0.07277183,0.86153334,127,0,126,1,2.65276,188.65678,0.5972954,3.2132072,95,false,,1.3070798,0.052983634,-0.10855728,-0.018659445,0.295895,-0.28430572,-0.30221465,15,10,1.1372489,17,15,5,0.052358158,129.97954,0,0,1.1731018,0.5221675,0.86044556,0.65369767,0.54818666,-79.5748,-65.209885,45.97503,22.203127,false,104,1761.1732547554109,9.278849,189.80515,17.57286,9,2799.6033807280965,412.81415,6.7817526,16.7208,9,2874.9725859859846,150.11581,19.151697,16.10131,3.222043,0,0,0,0,0,0.61948967,-0.8520603,1.47155,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,238.18212206851783,-5.546806347752321,116.3801952781272,-46.610869835867206,false,false,0,false,false,false,false,false,false,true,false,9.118367E-9,3.2319916E-5,0.99996763,,,,,,,,,,,,,,,,,,,,,,
0.0035419774317850023,1636148068921376768,Gaia DR3 5616537017982741632,5616537017982741632,1370906184,2016.0,109.67473542014052,0.040301446,-24.955172318138157,0.066218205,0.5579554696032892,0.087904155,6.3473163,6.8783813,-1.4496147373036146,0.06704988,-6.7238938478296255,0.11620329,0.46586305,0.275785,0.35639465,0.24874172,0.5838337,0.28121117,0.23748077,0.15250184,0.08308876,0.5670417,219,0,215,4,10.99195,554.2659,0.29354718,11.274969,95,false,,1.4729558,0.013451481,-0.074754424,-0.041618317,0.03069603,-0.063722454,0.22119103,25,13,0.17273237,28,18,3,0.02206756,106.16379,0,0,1.5814018,0.12361383,0.41096482,0.18780419,0.59615564,168.95476,-69.28073,23.042946,29.39053,false,180,14432.359971797212,47.00672,307.0276,15.289023,18,19523.536669650992,982.56384,19.869993,14.612146,17,19879.00704669594,776.0424,25.615877,14.001909,2.7301526,0,0,0,0,0,0.6102371,-0.676877,1.2871141,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,238.1806753136252,-5.545173895298704,116.38074269316056,-46.60872576633839,false,false,0,false,false,false,false,false,false,true,false,1.3908154E-7,1.8022803E-4,0.9998196,,,,,,,,,,,,,,,,,,,,,,
0.0038627391528615936,1636148068921376768,Gaia DR3 5616536979322734976,5616536979322734976,901846342,2016.0,109.6677802612415,0.062190283,-24.957694234707137,0.09670772,0.7791419083709837,0.118624434,6.56814,3.7262132,-2.600332152239664,0.08536902,2.6688833121109856,0.12784001,0.23060909,0.13445802,-0.29125795,-0.15534432,0.32372722,-0.09744417,-0.41949797,0.06917285,-0.21497568,0.16224785,460,0,460,0,-1.1446464,480.76227,0.0,0.0,95,false,,1.2701654,0.02310972,-0.057053052,-0.16892312,-0.028648783,0.036069147,0.18452421,54,23,0.18616715,62,33,2,0.011175876,79.71315,0,0,0.9615303,0.0986308,0.36332402,0.20292678,0.30390725,-138.79742,-78.1316,29.639833,30.388138,false,430,1234.0828349851986,2.3325217,529.07666,17.959005,38,486.05355072080096,23.828245,20.39821,18.621832,37,1480.5032515018474,11.736589,126.14425,16.821873,1.5935371,0,20,0,19,0,1.7999592,0.66282654,1.1371326,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,238.18001002927662,-5.551932893322283,116.37245504730177,-46.61242842682607,false,false,0,false,false,false,false,false,false,true,false,1.5106737E-10,1.0068715E-8,0.99999344,3520.1545,3487.5852,3534.0222,4.4793,4.415,4.5882,-0.6762,-0.8003,-0.5908,599.1873,493.1508,664.2597,0.1476,0.1085,0.1842,0.1,0.0735,0.1249,0.0604,0.0445,0.0753,MARCS
0.004231821179654755,1636148068921376768,Gaia DR3 5616536983628374656,5616536983628374656,1502582163,2016.0,109.67078147091182,1.2798916,-24.959231559953917,1.5865679,1.0672502977472718,0.6671744,1.5996572,4.1655126,2.675282559259136,1.3946391,3.192860421119926,1.6674608,-0.07839135,0.017915146,-0.9723244,0.014099522,-0.038873892,0.04445907,-0.9446279,-0.0026483196,-0.07077156,0.023614714,193,0,192,1,-1.5079119,170.24457,0.0,0.0,95,false,,1.2517649,0.12398024,0.31806317,-0.07793736,-0.041316498,-0.38053766,0.104579546,24,11,2.7643447,29,29,0,0.018230772,56.415733,0,0,0.9211019,0.32539135,0.4051492,0.18876323,0.08537205,-104.03883,-84.528496,21.261372,-27.34113,false,178,229.1383726231928,1.5057104,152.17958,19.787123,17,353.25909814282363,46.113457,7.660651,18.96831,18,336.2719922670393,19.344093,17.383703,18.43117,3.0092344,0,1,0,1,0,0.5371399,-0.8188133,1.3559532,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,238.1826391805624,-5.55022434996405,116.37677633320591,-46.61340593095013,false,false,0,false,false,false,false,false,false,false,false,3.2798155E-9,4.1872278E-7,0.999999,,,,,,,,,,,,,,,,,,,,,,
0.0043965861517459666,1636148068921376768,Gaia DR3 5616536983621653248,5616536983621653248,766497493,2016.0,109.66721287477601,0.92670214,-24.957925020439138,2.0680754,,,,,,,,,-0.32940894,,,,,,,,,,116,0,114,2,0.2553162,112.13257,0.0,0.0,3,false,,,,,,,,,14,9,4.7367377,17,13,1,0.017428339,93.13619,0,0,,0.32233405,0.49508876,0.11393775,0.2541721,-89.46226,74.82352,-55.38324,27.517487,false,110,93.5714249812291,1.1481546,81.49723,20.759508,0,,,,,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,238.17997812337973,-5.552495800288403,116.37178603777065,-46.6127550399927,false,false,0,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,
0.004523613215985404,1636148068921376768,Gaia DR3 5616536979322735488,5616536979322735488,298953811,2016.0,109.66957837848072,0.072370015,-24.95937819060171,0.10632904,0.2829690759595799,0.14327703,1.9749787,4.5121264,-2.7418108312532405,0.095260374,3.583539706812807,0.1348248,0.25035518,-0.01109005,-0.34085828,-0.10953098,0.0655322,-0.10052238,-0.2983575,0.013314616,-0.42196095,0.11743552,434,0,430,4,1.1492953,511.83444,0.25189346,0.8026713,95,false,,1.2917084,0.02598898,-0.12279964,-0.07806135,0.08002024,-0.12790687,0.116186514,52,21,0.19725884,60,32,2,0.023435606,97.712,0,0,1.0389291,0.22045703,0.4513309,0.14291205,0.25354698,-98.76591,-74.349266,26.605225,20.42426,false,397,1102.9119919193265,2.1402228,515.3258,18.081015,40,435.9446359740389,19.691921,22.138248,18.739964,40,1385.051650435894,10.443183,132.62735,16.89423,1.6510804,0,0,0,0,0,1.8457336,0.6589489,1.1867847,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,238.18226578092725,-5.551260243788477,116.37526052716866,-46.613762355362354,false,false,0,false,false,false,false,false,false,true,false,5.7077558E-11,3.9866124E-9,0.9999918,,,,,,,,,,,,,,,,,,,,,,
0.0052039226012752645,1636148068921376768,Gaia DR3 5616536983621658112,5616536983621658112,75184940,2016.0,109.66534743921532,0.31027207,-24.956530734647473,0.43969792,2.0394328186599537,0.5334608,3.8230228,4.0857744,-2.948527935020276,0.41341972,2.8283804999062223,0.4954357,0.13371682,0.13182479,-0.3657367,-0.045434806,0.04495926,0.023958854,-0.49929526,-0.032352135,-0.20409772,0.20218103,300,0,299,1,1.6468579,357.8992,1.1759976,1.3416102,95,false,,1.2673042,0.1058695,-0.11158755,0.09147888,-0.048572257,-7.105401E-4,0.13691394,36,16,0.75202113,38,22,2,0.02299495,40.406406,0,0,1.0676337,0.16184512,0.2590132,0.2252573,0.4449999,-65.980804,-73.45515,50.705853,31.216566,false,267,222.37580379821722,0.8956428,248.28625,19.819649,21,94.28501700740338,10.241398,9.2062645,20.402435,23,258.7097054814375,8.190479,31.586637,18.715864,1.5873792,0,0,0,0,0,1.6865711,0.58278656,1.1037846,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,238.17795256181216,-5.553355955249599,116.36897566246046,-46.61171707415713,false,false,0,false,false,false,false,false,false,false,false,2.6907543E-10,5.5889193E-10,0.999977,,,,,,,,,,,,,,,,,,,,,,
0.005637805725120769,1636148068921376768,Gaia DR3 5616537017987940736,5616537017987940736,1650414064,2016.0,109.67701191823133,0.38380083,-24.954363523193937,0.59868705,0.5764975612258223,0.7370728,0.78214467,1.8810589,-1.8145262858659255,0.48413777,-0.49585993169218634,0.7665028,0.086864986,-0.0634587,-0.3804656,-0.0615806,0.04768477,-0.027936338,-0.39302483,0.18536216,-0.015806671,0.055982515,526,526,526,0,133.9056,4351410.5,6.700332,113174.375,95,false,,0.6569721,0.13176559,-0.07987683,-0.1975267,-0.08466923,-0.07645179,0.15011129,60,24,1.0952327,60,60,0,0.045840867,107.3308,13,0,7.313406,,,,,,,,,false,489,3.6482877133368975E8,999547.56,364.9939,4.282144,58,2.703042866910218E8,598902.9,451.33243,4.2589097,54,1.3001417415682012E8,464335.7,280.0004,4.4629188,1.0972776,0,58,0,54,0,-0.20400906,-0.023234367,-0.18077469,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,238.18090801044144,-5.542969248862729,116.38345990910302,-46.60753010951897,false,false,0,true,true,false,false,false,false,true,false,1.02173065E-13,5.1034936E-13,0.9999997,,,,,,,,,,,,,,,,,,,,,,
0.005932791472034054,1636148068921376768,Gaia DR3 5616537052342480768,5616537052342480768,1708367318,2016.0,109.66441625681604,0.88403445,-24.953838592710966,0.97258997,0.31941482001228616,1.2623671,0.25302845,5.6425514,-5.4448245606710435,1.0212126,-1.4806322756089798,1.21293,0.13139507,0.2532072,-0.50106424,0.085460916,-0.06983332,0.23714739,0.06946972,-0.1707894,-0.2954068,0.28638196,182,0,182,0,1.7707539,225.88594,2.9979703,2.297695,95,false,,1.4917614,0.2671087,-0.20794466,0.03943719,-0.2177205,-0.109625384,0.1104507,23,14,1.827983,30,21,0,0.078256406,81.742615,0,0,1.0938989,0.21705584,0.45048875,0.21250078,0.18708897,-76.42507,-70.43941,44.733215,33.465355,false,168,111.69363189818442,0.9373299,119.16149,20.567295,18,58.69315460988372,9.009963,6.5142503,20.917074,20,97.5884336018623,10.815589,9.022943,19.774399,1.3991988,0,0,0,0,0,1.1426754,0.34977913,0.7928963,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,238.17516073957404,-5.552866983209831,116.36700660903841,-46.609241045965156,false,false,0,false,false,false,false,false,false,false,false,4.3969276E-8,1.2284375E-9,0.9999909,,,,,,,,,,,,,,,,,,,,,,
0.006202311985074112,1636148068921376768,Gaia DR3 5616536983626773376,5616536983626773376,308637933,2016.0,109.66915260193177,0.023517434,-24.961012218226482,0.034458864,0.1567679150925162,0.044762097,3.5022469,3.0856016,-1.5912859831471415,0.03173589,2.6436237476008957,0.045566555,0.11065018,-0.015826058,-0.2581822,-0.0013050587,0.040144287,-0.0028555254,-0.33010072,-0.012697853,-0.25621977,0.11766841,501,0,500,1,1.8083013,577.08997,0.12739182,1.6411644,31,false,1.4583529,,,,,,,,61,25,0.06528657,69,33,0,0.00855493,97.71072,0,0,1.0573325,0.1674701,0.36612466,0.15836452,0.16229157,-105.437645,-77.698135,24.662569,25.415956,false,474,6275.4766298704435,2.4039042,2610.5352,16.19325,48,2673.4277939619715,25.73398,103.88707,16.77087,44,5531.794952135914,11.289564,489.99188,15.39073,1.3075058,0,1,0,0,0,1.3801403,0.57761955,0.80252075,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,238.18354499479895,-5.552354765450475,116.37517302291536,-46.61544028169868,false,false,0,true,false,false,false,false,false,true,false,1.02096E-13,5.100201E-13,0.9999927,,,,,,,,,,,,,,,,,,,,,,
0.006218148657795433,1636148068921376768,Gaia DR3 5616536979322732928,5616536979322732928,1328762800,2016.0,109.66400832060394,0.06384936,-24.955613495844297,0.07201967,0.5461334751844229,0.09468121,5.7681293,2.2070453,-0.20055567978842892,0.08175517,2.197914217124208,0.09882467,0.0739425,0.071714215,-0.47620353,-0.022112772,0.09017112,-2.2741251E-4,-0.4069783,-0.07118079,-0.3127194,0.17745511,405,0,405,0,1.7953609,470.78644,0.24657856,1.2901627,31,false,1.533435,,,,,,,,48,23,0.14580728,55,32,4,0.015163145,80.590485,0,0,1.0632918,0.20994923,0.1846901,0.19629717,0.37369764,-112.832375,-73.19002,21.283602,40.189903,false,332,1769.4719101621267,1.6817617,1052.1537,17.567759,38,812.2124969933415,14.225657,57.094902,18.064367,39,1358.5434482896765,10.063269,135.00021,16.91521,1.2267818,0,2,0,1,0,1.1491566,0.49660873,0.65254784,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,238.17657312551015,-5.554011937177868,116.36698197807628,-46.611053995286746,false,false,0,true,false,false,false,false,true,true,false,1.0207309E-13,5.0992695E-13,0.99999505,4773.5435,4757.6343,4786.43,4.8961,4.8831,4.9078,-2.0073,-2.1565,-1.894,993.7355,980.1837,1012.472,0.0189,0.0079,0.0345,0.0149,0.0062,0.0272,0.0081,0.0034,0.0148,PHOENIX
0.006566084006376887,1636148068921376768,Gaia DR3 5616536983623250816,5616536983623250816,1698410554,2016.0,109.66376837449509,1.2093787,-24.956444012534188,1.2634233,0.7762445973942191,2.7521327,0.28205204,4.3214025,-3.5255627714361863,1.6179779,2.498985110252906,2.0968008,0.33615732,0.6754285,-0.42048463,-0.15490247,0.47958586,-0.14118254,0.05175276,-0.49375364,-0.13100268,0.19487268,125,0,124,1,-1.4809918,130.36057,1.8126769,0.4963574,95,false,,1.1079923,0.36330223,-0.095566794,-0.053888157,0.13470945,-0.49899587,0.13273238,15,10,3.0936813,18,4,2,0.074334994,73.226326,0,0,0.9024304,0.074775614,0.23659785,0.16969056,0.6988601,-121.18311,88.20496,12.145804,31.937302,false,125,87.04254230959026,1.0438435,83.38658,20.838037,6,51.456933086030205,5.299361,9.710026,21.059933,8,110.60182350674657,18.452152,5.9939795,19.63849,1.8618339,0,0,0,0,0,1.421442,0.22189522,1.1995468,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,238.1772134551392,-5.554587177943013,116.36690694372429,-46.611910981883646,false,false,0,false,false,false,false,false,false,false,false,5.4667098E-8,4.586897E-9,0.99999285,,,,,,,,,,,,,,,,,,,,,,
0.006779512392213331,1636148068921376768,Gaia DR3 5616536983623712384,5616536983623712384,1118503453,2016.0,109.66791465164026,3.0259664,-24.961241779527185,3.3344839,,,,,,,,,0.5656468,,,,,,,,,,52,0,52,0,2.209684,70.96266,3.3230307,0.7746978,3,false,,,,,,,,,6,5,10.184119,6,4,0,0.09016981,168.32657,0,0,,0.3835712,0.5379723,0.18492119,0.6057387,-119.45341,-71.49444,11.527654,33.144573,false,44,73.50113916928672,1.6866283,43.57874,21.021631,0,,,,,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,238.18323098696007,-5.553456863427287,116.37363558497024,-46.615884193977564,false,false,0,false,false,false,false,false,false,false,false,5.986688E-4,8.995981E-6,0.9974086,,,,,,,,,,,,,,,,,,,,,,
0.0070599963439157785,1636148068921376768,Gaia DR3 5616537082401950976,5616537082401950976,917277133,2016.0,109.66976276117181,0.13349257,-24.94800704740544,0.3544523,0.9494628857568295,0.267695,3.5468082,5.0157776,-3.0329827391227018,0.17183512,3.9948767763761053,0.3931268,0.0371003,-0.017767448,-0.32738873,-0.06248992,-0.13974267,-0.051942877,-0.79903406,0.4585147,0.01968116,-0.06487662,325,0,325,0,2.2622132,402.33966,0.55815965,1.2160954,95,false,,1.361309,0.04821707,-0.055237375,-0.037299316,-0.14816524,-0.13625908,0.19071817,39,19,0.6215892,44,32,1,0.18187578,38.06299,0,0,1.0898103,0.21432218,0.4572433,0.12909578,0.055701204,-91.360085,88.715515,21.48198,-16.598246,false,278,521.085300451988,11.134596,46.79876,18.895094,29,314.04653826112565,31.78148,9.881432,19.096058,30,619.1756975308014,51.08649,12.120146,17.76836,1.7909203,0,0,0,0,0,1.3276978,0.20096397,1.1267338,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,238.17219944796696,-5.545879991504981,116.37227322517563,-46.60257668585945,false,false,0,false,false,false,false,false,true,false,false,3.9315579E-10,1.9825816E-8,0.9999985,3612.1833,3600.7002,3623.755,5.0143,4.9886,5.0377,-0.8055,-0.8655,-0.7502,544.7034,505.5462,584.723,0.0057,0.0013,0.0142,0.0039,9.0E-4,0.0099,0.0023,5.0E-4,0.0057,MARCS
0.007248955124251864,1636148068921376768,Gaia DR3 5616537052346253312,5616537052346253312,230379037,2016.0,109.66291880932229,0.068463,-24.953971698241833,0.0672166,0.5261033441355607,0.089332625,5.889263,6.8712673,-5.717279891229561,0.08419902,3.811433241808123,0.08613828,0.02445693,0.1593822,-0.61275834,-0.022913132,0.17838922,0.044610433,-0.3865387,0.011321474,-0.296923,0.040800404,433,0,433,0,0.34827882,455.67975,0.0,0.0,31,false,1.5269337,,,,,,,,52,23,0.12714063,60,36,2,0.013464858,85.35172,0,0,1.0111457,0.14777121,0.1649736,0.15239528,0.33869672,-125.332214,-78.51831,22.49904,41.499294,false,394,1631.9710472502031,1.4223402,1147.3845,17.655586,44,703.5904329976554,19.236576,36.575657,18.220242,42,1254.9143077744693,12.995721,96.56365,17.00136,1.2000855,2,1,0,0,0,1.2188816,0.5646553,0.6542263,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,238.17465192892118,-5.554133666270552,116.36510593510475,-46.6096361313255,false,false,0,false,false,false,false,false,true,true,false,2.344178E-11,5.099466E-13,0.9999974,4628.0,4617.017,4647.278,4.7771,4.7108,4.8073,-1.3669,-1.4572,-1.2385,1134.8982,1088.7487,1260.4167,0.0157,0.0043,0.0401,0.0123,0.0034,0.0314,0.0066,0.0018,0.0169,PHOENIX
0.00727617310381581,1636148068921376768,Gaia DR3 5616537017988130944,5616537017988130944,1058813101,2016.0,109.67823848127125,0.6570029,-24.95219525941629,3.5875304,,,,,,,,,-0.9541275,,,,,,,,,,63,0,63,0,2.9523516,95.03312,0.5582955,3.4014106,3,false,,,,,,,,,7,4,50.864143,8,8,0,0.21339577,158.34631,0,0,,0.2546505,0.6303786,0.43631086,0.59138924,-169.38814,87.93983,-18.28456,15.648296,false,43,4057.986573883978,65.73674,61.730877,16.66659,0,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,238.17948800363942,-5.540984193251923,116.38443222701144,-46.605186640065384,false,false,0,false,false,false,false,false,false,false,false,0.002039112,8.1351865E-4,0.9970191,,,,,,,,,,,,,,,,,,,,,,
0.007412634283477651,1636148068921376768,Gaia DR3 5616536983623250048,5616536983623250048,1207767251,2016.0,109.66722834119393,0.35600698,-24.961653202430913,0.48378056,0.10321493552162672,0.7296931,0.14144978,4.0632668,-2.6985396430693944,0.376737,3.0377658994514203,0.59989995,0.18323834,0.3175526,-0.3794694,-0.27146262,-0.19583575,-0.06048433,-0.31297714,-0.14904547,-0.4820853,0.2770157,335,0,331,4,1.6500976,408.4199,1.6910282,2.5106335,95,false,,1.1925896,0.11503059,-0.21302383,-0.102406554,0.019779708,-0.10024173,0.14687195,40,18,0.91460603,49,30,1,0.04049108,61.615013,0,0,1.064368,0.32388943,0.37424558,0.15492392,0.17181708,-79.85585,-75.78631,34.08866,30.138712,false,300,188.67964851260055,0.92231506,204.5718,19.998055,20,101.46739244745396,19.239576,5.273889,20.322725,25,262.3861785254201,11.817959,22.202326,18.700542,1.9284198,0,20,0,25,0,1.6221828,0.3246708,1.297512,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,238.18331039441728,-5.5541985908358535,116.37286386281629,-46.616408997227005,false,false,0,false,false,false,false,false,false,false,false,7.9154405E-11,1.3256394E-9,0.999993,,,,,,,,,,,,,,,,,,,,,,
0.0076025487053670475,1636148068921376768,Gaia DR3 5616536983626769664,5616536983626769664,254964597,2016.0,109.67314849611074,0.013674009,-24.9623070604437,0.020323155,0.8113403164262166,0.024945328,32.524742,4.544639,-3.1434288088839515,0.018193277,3.2821636117587576,0.02663652,0.047305696,-0.022978181,-0.33043632,0.044839967,0.2562874,0.08420129,-0.3639912,0.18120746,-0.21726777,-0.047270745,505,505,497,8,0.3088111,3268.2427,0.21011838,83.14301,31,false,1.7480601,,,,,,,,59,26,0.03815994,70,35,0,0.00950454,125.420166,0,0,1.009181,,,,,,,,,false,411,469461.09954759007,153.93796,3049.6772,11.508368,24,338736.2986296017,197.84729,1712.1099,11.513887,25,202898.9203586335,203.87473,995.2137,11.479696,1.1537383,0,0,1,0,0,0.03419113,0.005519867,0.028671265,28.628206,28.677603,1,26,4,15,35.369717,-6.5505857,0.84368044,864.3834,276.97247,12000.0,5.0,0.25,555,,,,11.362553,0.013926645,21,37.26662,NOT_AVAILABLE,238.1863746739644,-5.549734084051346,116.38071330608359,-46.61600409496274,false,false,0,true,true,true,false,false,false,true,false,2.8981953E-10,5.249222E-13,0.99970037,,,,,,,,,,,,,,,,,,,,,,
